File,Line,Column,Type,Message,Source,Severity
"H:\Development\_Webroot\Trunk\VersionControl\Hg.php",91,1,error,"Last parameter comment requires a blank newline after it",PEAR.Commenting.FunctionComment.SpacingAfterParams,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg.php",117,1,error,"The comments for parameters $method (1) and $arguments (2) do not align",PEAR.Commenting.FunctionComment.ParameterCommentsNotAligned,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg.php",136,13,error,"Line indented incorrectly; expected 8 spaces, found 12",PEAR.WhiteSpace.ScopeIndent.Incorrect,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg.php",137,17,error,"Line indented incorrectly; expected 12 spaces, found 16",PEAR.WhiteSpace.ScopeIndent.Incorrect,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg.php",138,95,warning,"Line exceeds 85 characters; contains 94 characters",Generic.Files.LineLength.TooLong,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg.php",139,19,error,"Line indented incorrectly; expected 12 spaces, found 16",PEAR.WhiteSpace.ScopeIndent.Incorrect,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg.php",141,19,error,"Line indented incorrectly; expected 12 spaces, found 16",PEAR.WhiteSpace.ScopeIndent.Incorrect,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg.php",142,88,warning,"Line exceeds 85 characters; contains 87 characters",Generic.Files.LineLength.TooLong,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg.php",145,13,error,"Line indented incorrectly; expected 8 spaces, found 12",PEAR.WhiteSpace.ScopeIndent.Incorrect,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg.php",146,17,error,"Line indented incorrectly; expected 12 spaces, found 16",PEAR.WhiteSpace.ScopeIndent.Incorrect,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg.php",148,19,error,"Line indented incorrectly; expected 12 spaces, found 16",PEAR.WhiteSpace.ScopeIndent.Incorrect,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg.php",150,19,error,"Line indented incorrectly; expected 12 spaces, found 16",PEAR.WhiteSpace.ScopeIndent.Incorrect,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg.php",151,88,warning,"Line exceeds 85 characters; contains 87 characters",Generic.Files.LineLength.TooLong,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg.php",155,13,error,"Line indented incorrectly; expected 8 spaces, found 12",PEAR.WhiteSpace.ScopeIndent.Incorrect,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg.php",158,1,warning,"Line exceeds 85 characters; contains 94 characters",Generic.Files.LineLength.TooLong,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg.php",181,1,error,"Missing @return tag in function comment",PEAR.Commenting.FunctionComment.MissingReturn,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg.php",182,34,error,"Opening brace should be on a new line",PEAR.Functions.FunctionDeclaration.BraceOnSameLine,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg.php",186,13,error,"Line indented incorrectly; expected 8 spaces, found 12",PEAR.WhiteSpace.ScopeIndent.Incorrect,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg.php",196,13,error,"Line indented incorrectly; expected 8 spaces, found 12",PEAR.WhiteSpace.ScopeIndent.Incorrect,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg.php",201,13,error,"Line indented incorrectly; expected 8 spaces, found 12",PEAR.WhiteSpace.ScopeIndent.Incorrect,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg.php",210,1,error,"Extra newline(s) found before function comment short description",PEAR.Commenting.FunctionComment.SpacingBeforeShort,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg.php",212,1,error,"Missing comment for param \"$name\" at position 1",PEAR.Commenting.FunctionComment.MissingParamComment,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg.php",212,1,error,"There must be exactly one blank line before the tags in function comment",PEAR.Commenting.FunctionComment.SpacingBeforeTags,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg.php",213,1,error,"The comments for parameters $name (1) and $value (2) do not align",PEAR.Commenting.FunctionComment.ParameterCommentsNotAligned,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg.php",213,1,error,"Missing comment for param \"$value\" at position 2",PEAR.Commenting.FunctionComment.MissingParamComment,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg.php",214,1,error,"Missing @return tag in function comment",PEAR.Commenting.FunctionComment.MissingReturn,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg.php",215,42,error,"Opening brace should be on a new line",PEAR.Functions.FunctionDeclaration.BraceOnSameLine,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg.php",219,13,error,"Line indented incorrectly; expected 8 spaces, found 12",PEAR.WhiteSpace.ScopeIndent.Incorrect,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg.php",222,91,warning,"Line exceeds 85 characters; contains 90 characters",Generic.Files.LineLength.TooLong,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg.php",224,13,error,"Line indented incorrectly; expected 8 spaces, found 12",PEAR.WhiteSpace.ScopeIndent.Incorrect,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg.php",229,13,error,"Line indented incorrectly; expected 8 spaces, found 12",PEAR.WhiteSpace.ScopeIndent.Incorrect,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\CommandProxy.php",7,1,error,"@category tag comment indented incorrectly; expected 2 spaces but found 4",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\CommandProxy.php",8,1,error,"@package tag comment indented incorrectly; expected 3 spaces but found 5",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\CommandProxy.php",9,1,error,"@author tag comment indented incorrectly; expected 4 spaces but found 6",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\CommandProxy.php",10,1,error,"@copyright tag comment indented incorrectly; expected 1 spaces but found 3",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\CommandProxy.php",11,1,error,"@license tag comment indented incorrectly; expected 3 spaces but found 5",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\CommandProxy.php",12,1,warning,"Invalid version \"Hg: $Revision: de3cf362e5e3 $\" in file comment; consider \"CVS: <cvs_id>\" or \"SVN: <svn_id>\" instead",PEAR.Commenting.FileComment.InvalidVersion,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\CommandProxy.php",12,1,error,"@version tag comment indented incorrectly; expected 3 spaces but found 5",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\CommandProxy.php",13,1,error,"@link tag comment indented incorrectly; expected 6 spaces but found 8",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\CommandProxy.php",28,1,error,"@category tag comment indented incorrectly; expected 2 spaces but found 4",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\CommandProxy.php",29,1,error,"@package tag comment indented incorrectly; expected 3 spaces but found 5",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\CommandProxy.php",30,1,error,"@author tag comment indented incorrectly; expected 4 spaces but found 6",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\CommandProxy.php",31,1,error,"@copyright tag comment indented incorrectly; expected 1 spaces but found 3",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\CommandProxy.php",32,1,error,"@license tag comment indented incorrectly; expected 3 spaces but found 5",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\CommandProxy.php",33,1,warning,"Invalid version \"Hg: $Revision: de3cf362e5e3 $\" in doc comment; consider \"Release: <package_version>\" instead",PEAR.Commenting.ClassComment.InvalidVersion,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\CommandProxy.php",33,1,error,"@version tag comment indented incorrectly; expected 3 spaces but found 5",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\CommandProxy.php",34,1,error,"@link tag comment indented incorrectly; expected 6 spaces but found 8",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\CommandProxy.php",52,15,error,"Protected member variable \"_command\" must not be prefixed with an underscore",PEAR.NamingConventions.ValidVariableName.PublicUnderscore,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\CommandProxy.php",59,15,error,"Protected member variable \"_hg\" must not be prefixed with an underscore",PEAR.NamingConventions.ValidVariableName.PublicUnderscore,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\CommandProxy.php",64,1,error,"Expected 1 space before variable type",PEAR.Commenting.FunctionComment.SpacingBeforeParamType,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\CommandProxy.php",64,1,error,"Missing comment for param \"$hg\" at position 1",PEAR.Commenting.FunctionComment.MissingParamComment,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\CommandProxy.php",66,56,error,"Opening brace should be on a new line",PEAR.Functions.FunctionDeclaration.BraceOnSameLine,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\CommandProxy.php",73,1,error,"Doc comment for var VersionControl_Hg_Command_Interface does not match actual variable name $command at position 1",PEAR.Commenting.FunctionComment.ParamNameNoMatch,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\CommandProxy.php",73,1,error,"Missing comment for param \"VersionControl_Hg_Command_Interface\" at position 1",PEAR.Commenting.FunctionComment.MissingParamComment,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\CommandProxy.php",74,1,error,"Missing @return tag in function comment",PEAR.Commenting.FunctionComment.MissingReturn,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\CommandProxy.php",75,78,error,"Opening brace should be on a new line",PEAR.Functions.FunctionDeclaration.BraceOnSameLine,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\CommandProxy.php",84,34,error,"Opening brace should be on a new line",PEAR.Functions.FunctionDeclaration.BraceOnSameLine,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\CommandProxy.php",91,1,error,"Doc comment for var string does not match actual variable name $method at position 1",PEAR.Commenting.FunctionComment.ParamNameNoMatch,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\CommandProxy.php",91,1,error,"Missing comment for param \"string\" at position 1",PEAR.Commenting.FunctionComment.MissingParamComment,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\CommandProxy.php",92,1,error,"Last parameter comment requires a blank newline after it",PEAR.Commenting.FunctionComment.SpacingAfterParams,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\CommandProxy.php",92,1,error,"The variable names for parameters string (1) and array (2) do not align",PEAR.Commenting.FunctionComment.ParameterNamesNotAligned,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\CommandProxy.php",92,1,error,"The comments for parameters string (1) and array (2) do not align",PEAR.Commenting.FunctionComment.ParameterCommentsNotAligned,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\CommandProxy.php",92,1,error,"Doc comment for var array does not match actual variable name $arguments at position 2",PEAR.Commenting.FunctionComment.ParamNameNoMatch,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\CommandProxy.php",92,1,error,"Missing comment for param \"array\" at position 2",PEAR.Commenting.FunctionComment.MissingParamComment,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\CommandProxy.php",96,56,error,"Opening brace should be on a new line",PEAR.Functions.FunctionDeclaration.BraceOnSameLine,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\CommandProxy.php",107,9,error,"File is being conditionally included; use \"include_once\" instead",PEAR.Files.IncludingFile.UseIncludeOnce,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",7,1,error,"@category tag comment indented incorrectly; expected 3 spaces but found 4",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",8,1,error,"@package tag comment indented incorrectly; expected 4 spaces but found 5",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",9,1,error,"@subpackage tag comment indented incorrectly; expected 1 spaces but found 2",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",10,1,error,"@author tag comment indented incorrectly; expected 5 spaces but found 6",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",11,1,error,"@copyright tag comment indented incorrectly; expected 2 spaces but found 3",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",12,1,error,"@license tag comment indented incorrectly; expected 4 spaces but found 5",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",13,1,error,"@link tag comment indented incorrectly; expected 7 spaces but found 1",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",35,1,error,"@category tag comment indented incorrectly; expected 3 spaces but found 4",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",36,1,error,"@package tag comment indented incorrectly; expected 4 spaces but found 5",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",38,1,error,"@author tag comment indented incorrectly; expected 5 spaces but found 6",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",39,1,error,"@copyright tag comment indented incorrectly; expected 2 spaces but found 3",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",40,1,error,"@license tag comment indented incorrectly; expected 4 spaces but found 5",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",41,1,error,"@link tag comment indented incorrectly; expected 7 spaces but found 1",PEAR.Commenting.ClassComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",131,5,error,"Doc comment for \"$params\" missing",PEAR.Commenting.FunctionComment.MissingParamTag,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",153,1,error,"Expected 1 space before variable type",PEAR.Commenting.FunctionComment.SpacingBeforeParamType,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",153,1,error,"Missing comment for param \"$method\" at position 1",PEAR.Commenting.FunctionComment.MissingParamComment,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",154,1,error,"Expected 1 space before variable type",PEAR.Commenting.FunctionComment.SpacingBeforeParamType,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",154,1,error,"The variable names for parameters $method (1) and $args (2) do not align",PEAR.Commenting.FunctionComment.ParameterNamesNotAligned,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",154,1,error,"The comments for parameters $method (1) and $args (2) do not align",PEAR.Commenting.FunctionComment.ParameterCommentsNotAligned,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",154,1,error,"Doc comment for var $args does not match actual variable name $arguments at position 2",PEAR.Commenting.FunctionComment.ParamNameNoMatch,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",154,1,error,"Missing comment for param \"$args\" at position 2",PEAR.Commenting.FunctionComment.MissingParamComment,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",159,49,error,"Opening brace should be on a new line",PEAR.Functions.FunctionDeclaration.BraceOnSameLine,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",163,13,error,"Line indented incorrectly; expected 8 spaces, found 12",PEAR.WhiteSpace.ScopeIndent.Incorrect,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",167,17,warning,"Line exceeds 85 characters; contains 89 characters",Generic.Files.LineLength.TooLong,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",169,13,error,"Line indented incorrectly; expected 8 spaces, found 12",PEAR.WhiteSpace.ScopeIndent.Incorrect,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",171,17,error,"Line indented incorrectly; expected 12 spaces, found 16",PEAR.WhiteSpace.ScopeIndent.Incorrect,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",174,19,error,"Line indented incorrectly; expected 12 spaces, found 16",PEAR.WhiteSpace.ScopeIndent.Incorrect,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",193,1,error,"Parameters must appear immediately after the comment",PEAR.Commenting.FunctionComment.SpacingBeforeParams,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",193,1,error,"Expected 1 space before variable type",PEAR.Commenting.FunctionComment.SpacingBeforeParamType,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",193,1,error,"Doc comment for var string does not match actual variable name $filter at position 1",PEAR.Commenting.FunctionComment.ParamNameNoMatch,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",193,1,error,"Missing comment for param \"string\" at position 1",PEAR.Commenting.FunctionComment.MissingParamComment,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",200,36,warning,"Line exceeds 85 characters; contains 91 characters",Generic.Files.LineLength.TooLong,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",217,1,error,"Parameters must appear immediately after the comment",PEAR.Commenting.FunctionComment.SpacingBeforeParams,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",217,1,error,"Expected 1 space before variable type",PEAR.Commenting.FunctionComment.SpacingBeforeParamType,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",217,1,error,"Doc comment for var string does not match actual variable name $filter at position 1",PEAR.Commenting.FunctionComment.ParamNameNoMatch,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",217,1,error,"Missing comment for param \"string\" at position 1",PEAR.Commenting.FunctionComment.MissingParamComment,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",227,36,warning,"Line exceeds 85 characters; contains 90 characters",Generic.Files.LineLength.TooLong,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",234,12,error,"You must use \"/**\" style comments for a function comment",PEAR.Commenting.FunctionComment.WrongStyle,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",234,44,error,"Opening brace should be on a new line",PEAR.Functions.FunctionDeclaration.BraceOnSameLine,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",243,92,warning,"Line exceeds 85 characters; contains 91 characters",Generic.Files.LineLength.TooLong,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",244,89,warning,"Line exceeds 85 characters; contains 88 characters",Generic.Files.LineLength.TooLong,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",248,93,warning,"Line exceeds 85 characters; contains 92 characters",Generic.Files.LineLength.TooLong,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",303,13,error,"Expected \"} elseif (...) {\n\"; found \"}\n            elseif (...) {\n\"",PEAR.ControlStructures.ControlSignature,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",322,87,warning,"Line exceeds 85 characters; contains 86 characters",Generic.Files.LineLength.TooLong,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",327,1,error,"Multi-line function call not indented correctly; expected 16 spaces but found 20",PEAR.Functions.FunctionCallSignature.Indent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",369,1,error,"Expected 1 space before variable type",PEAR.Commenting.FunctionComment.SpacingBeforeParamType,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",369,1,error,"Doc comment for var is does not match actual variable name $name at position 1",PEAR.Commenting.FunctionComment.ParamNameNoMatch,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",370,1,error,"Expected 1 space before variable type",PEAR.Commenting.FunctionComment.SpacingBeforeParamType,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",370,1,error,"The variable names for parameters is (1) and is (2) do not align",PEAR.Commenting.FunctionComment.ParameterNamesNotAligned,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",370,1,error,"Doc comment for var is does not match actual variable name $value at position 2",PEAR.Commenting.FunctionComment.ParamNameNoMatch,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",375,50,error,"TRUE, FALSE and NULL must be lowercase; expected \"null\" but found \"NULL\"",Generic.PHP.LowerCaseConstant.Found,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",393,1,error,"Expected 1 space before variable type",PEAR.Commenting.FunctionComment.SpacingBeforeParamType,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",393,1,error,"Missing comment for param \"$options\" at position 1",PEAR.Commenting.FunctionComment.MissingParamComment,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",426,1,error,"Missing comment for param \"$option\" at position 1",PEAR.Commenting.FunctionComment.MissingParamComment,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",434,9,error,"Expected \"if (...) {\n\"; found \"if(...) {\n\"",PEAR.ControlStructures.ControlSignature,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",450,1,error,"Parameters must appear immediately after the comment",PEAR.Commenting.FunctionComment.SpacingBeforeParams,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",450,1,error,"Expected 1 space before variable type",PEAR.Commenting.FunctionComment.SpacingBeforeParamType,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",451,1,error,"Expected 1 space before variable type",PEAR.Commenting.FunctionComment.SpacingBeforeParamType,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",451,1,error,"Doc comment for \"$delimiter\" missing",PEAR.Commenting.FunctionComment.MissingParamTag,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",467,17,warning,"Line exceeds 85 characters; contains 110 characters",Generic.Files.LineLength.TooLong,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",500,97,warning,"Line exceeds 85 characters; contains 96 characters",Generic.Files.LineLength.TooLong,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",502,21,error,"Line indented incorrectly; expected at least 24 spaces, found 20",PEAR.WhiteSpace.ScopeIndent.Incorrect,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",508,13,error,"Line indented incorrectly; expected at least 16 spaces, found 12",PEAR.WhiteSpace.ScopeIndent.Incorrect,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",529,1,error,"Doc comment for var VersionControl_Hg does not match actual variable name $hg at position 1",PEAR.Commenting.FunctionComment.ParamNameNoMatch,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",529,1,error,"Missing comment for param \"VersionControl_Hg\" at position 1",PEAR.Commenting.FunctionComment.MissingParamComment,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",530,1,error,"Missing @return tag in function comment",PEAR.Commenting.FunctionComment.MissingReturn,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",549,1,error,"Superfluous doc comment at position 1",PEAR.Commenting.FunctionComment.ExtraParamComment,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",554,1,error,"Missing @return tag in function comment",PEAR.Commenting.FunctionComment.MissingReturn,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",557,31,error,"Multi-line assignments must have the equal sign on the second line",PEAR.Formatting.MultiLineAssignment.EqualSignLine,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",580,1,error,"Expected 1 space before variable type",PEAR.Commenting.FunctionComment.SpacingBeforeParamType,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",580,1,error,"Doc comment for var [ UNKNOWN ] does not match actual variable name $first at position 1",PEAR.Commenting.FunctionComment.ParamNameNoMatch,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",580,1,error,"Missing parameter name at position 1",PEAR.Commenting.FunctionComment.MissingParamName,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",580,1,error,"Missing comment for param \"[ UNKNOWN ]\" at position 1",PEAR.Commenting.FunctionComment.MissingParamComment,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",581,1,error,"Expected 1 space before variable type",PEAR.Commenting.FunctionComment.SpacingBeforeParamType,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",581,1,error,"The variable names for parameters UNKNOWN (1) and [ UNKNOWN ] (2) do not align",PEAR.Commenting.FunctionComment.ParameterNamesNotAligned,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",581,1,error,"Doc comment for var [ UNKNOWN ] does not match actual variable name $last at position 2",PEAR.Commenting.FunctionComment.ParamNameNoMatch,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",581,1,error,"Missing parameter name at position 2",PEAR.Commenting.FunctionComment.MissingParamName,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Abstract.php",581,1,error,"Missing comment for param \"[ UNKNOWN ]\" at position 2",PEAR.Commenting.FunctionComment.MissingParamComment,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Add.php",1,1,error,"Missing file doc comment",PEAR.Commenting.FileComment.Missing,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Add.php",1,1,error,"End of line character is invalid; expected \"\n\" but found \"\r\n\"",Generic.Files.LineEndings.InvalidEOLChar,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",1,1,error,"End of line character is invalid; expected \"\n\" but found \"\r\n\"",Generic.Files.LineEndings.InvalidEOLChar,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",8,1,error,"@category tag comment indented incorrectly; expected 3 spaces but found 4",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",9,1,error,"@package tag comment indented incorrectly; expected 4 spaces but found 5",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",10,1,error,"@subpackage tag comment indented incorrectly; expected 1 spaces but found 2",PEAR.Commenting.FileComment.TagIndent,5
"H:\Development\_Webroot\Trunk\VersionControl\Hg\Command\Archive.php",11,1,error,"@author tag comment indented incorrectly; expected 5 spaces but found 6",PEAR.Commenting.FileComment.TagIndent,5
